Date,Close
3/3/2015 16:00:00,395.55
3/4/2015 16:00:00,439.5
3/5/2015 16:00:00,446.7
3/6/2015 16:00:00,440.85
3/9/2015 16:00:00,428.55
3/10/2015 16:00:00,426.15
3/11/2015 16:00:00,441.75
3/12/2015 16:00:00,442.65
3/13/2015 16:00:00,446.1
3/16/2015 16:00:00,464.55
3/17/2015 16:00:00,453.45
3/18/2015 16:00:00,458.85
3/19/2015 16:00:00,476.7
3/20/2015 16:00:00,455.7
3/23/2015 16:00:00,427.95
3/24/2015 16:00:00,422.55
3/25/2015 16:00:00,393
3/26/2015 16:00:00,389.4
3/27/2015 16:00:00,407.55
3/30/2015 16:00:00,417.6
3/31/2015 16:00:00,418.05
4/1/2015 16:00:00,403.95
4/2/2015 16:00:00,396.45
4/6/2015 16:00:00,395.7
4/7/2015 16:00:00,407.85
4/8/2015 16:00:00,413.25
4/9/2015 16:00:00,411.9
4/10/2015 16:00:00,428.4
4/13/2015 16:00:00,428.25
4/14/2015 16:00:00,428.55
4/15/2015 16:00:00,421.05
4/16/2015 16:00:00,416.25
4/17/2015 16:00:00,401.4
4/20/2015 16:00:00,421.35
4/21/2015 16:00:00,418.05
4/22/2015 16:00:00,434.25
4/23/2015 16:00:00,448.65
4/24/2015 16:00:00,451.5
4/27/2015 16:00:00,379.95
4/28/2015 16:00:00,358.8
4/29/2015 16:00:00,368.1
4/30/2015 16:00:00,360
5/1/2015 16:00:00,371.1
5/4/2015 16:00:00,377.4
5/5/2015 16:00:00,364.58
5/6/2015 16:00:00,369
5/7/2015 16:00:00,371.4
5/8/2015 16:00:00,387.6
5/11/2015 16:00:00,385.05
5/12/2015 16:00:00,388.05
5/13/2015 16:00:00,390.45
5/14/2015 16:00:00,386.25
5/15/2015 16:00:00,387.15
5/18/2015 16:00:00,393.9
5/19/2015 16:00:00,399.68
5/20/2015 16:00:00,407.25
5/21/2015 16:00:00,407.1
5/22/2015 16:00:00,417
5/26/2015 16:00:00,418.05
5/27/2015 16:00:00,427.05
5/28/2015 16:00:00,435.45
5/29/2015 16:00:00,433.05
6/1/2015 16:00:00,427.5
6/2/2015 16:00:00,414.75
6/3/2015 16:00:00,408
6/4/2015 16:00:00,395.25
6/5/2015 16:00:00,399.9
6/8/2015 16:00:00,394.65
6/9/2015 16:00:00,377.85
6/10/2015 16:00:00,381.15
6/11/2015 16:00:00,383.25
6/12/2015 16:00:00,380.1
6/15/2015 16:00:00,370.65
6/16/2015 16:00:00,367.95
6/17/2015 16:00:00,366
6/18/2015 16:00:00,388.28
6/19/2015 16:00:00,383.4
6/22/2015 16:00:00,400.95
6/23/2015 16:00:00,393.9
6/24/2015 16:00:00,384.9
6/25/2015 16:00:00,381.45
6/26/2015 16:00:00,375.45
6/29/2015 16:00:00,355.05
6/30/2015 16:00:00,378.3
7/1/2015 16:00:00,375.75
7/2/2015 16:00:00,365.25
7/6/2015 16:00:00,382.2
7/7/2015 16:00:00,385.95
7/8/2015 16:00:00,364.2
7/9/2015 16:00:00,367.05
7/10/2015 16:00:00,373.35
7/13/2015 16:00:00,370.95
7/14/2015 16:00:00,391.8
7/15/2015 16:00:00,402.3
7/16/2015 16:00:00,400.2
7/17/2015 16:00:00,402.15
7/20/2015 16:00:00,395.85
7/21/2015 16:00:00,383.4
7/22/2015 16:00:00,383.1
7/23/2015 16:00:00,379.95
7/24/2015 16:00:00,366.15
7/27/2015 16:00:00,364.65
7/28/2015 16:00:00,367.8
7/29/2015 16:00:00,355.5
7/30/2015 16:00:00,352.8
7/31/2015 16:00:00,353.25
8/3/2015 16:00:00,349.5
8/4/2015 16:00:00,349.5
8/5/2015 16:00:00,353.4
8/6/2015 16:00:00,333
8/7/2015 16:00:00,323.7
8/10/2015 16:00:00,320.25
8/11/2015 16:00:00,254.4
8/12/2015 16:00:00,249.15
8/13/2015 16:00:00,247.5
8/14/2015 16:00:00,245.1
8/17/2015 16:00:00,242.25
8/18/2015 16:00:00,235.65
8/19/2015 16:00:00,226.5
8/20/2015 16:00:00,202.2
8/21/2015 16:00:00,202.95
8/24/2015 16:00:00,193.65
8/25/2015 16:00:00,209.48
8/26/2015 16:00:00,215.4
8/27/2015 16:00:00,226.65
8/28/2015 16:00:00,230.4
8/31/2015 16:00:00,222.6
9/1/2015 16:00:00,215.1
9/2/2015 16:00:00,222.15
9/3/2015 16:00:00,208.95
9/4/2015 16:00:00,211.95
9/8/2015 16:00:00,221.1
9/9/2015 16:00:00,214.35
9/10/2015 16:00:00,223.8
9/11/2015 16:00:00,231.75
9/14/2015 16:00:00,232.05
9/15/2015 16:00:00,235.2
9/16/2015 16:00:00,230.1
9/17/2015 16:00:00,239.4
9/18/2015 16:00:00,231.75
9/21/2015 16:00:00,213.45
9/22/2015 16:00:00,207.45
9/23/2015 16:00:00,199.5
9/24/2015 16:00:00,200.7
9/25/2015 16:00:00,182.7
9/28/2015 16:00:00,164.1
9/29/2015 16:00:00,155.7
9/30/2015 16:00:00,158.1
10/1/2015 16:00:00,158.55
10/2/2015 16:00:00,178.2
10/5/2015 16:00:00,177.9
10/6/2015 16:00:00,171.75
10/7/2015 16:00:00,179.4
10/8/2015 16:00:00,176.1
10/9/2015 16:00:00,192
10/12/2015 16:00:00,192.3
10/13/2015 16:00:00,190.5
10/14/2015 16:00:00,201.75
10/15/2015 16:00:00,208.8
10/16/2015 16:00:00,209.85
10/19/2015 16:00:00,203.7
10/20/2015 16:00:00,194.85
10/21/2015 16:00:00,192.45
10/22/2015 16:00:00,191.1
10/23/2015 16:00:00,199.05
10/26/2015 16:00:00,201.45
10/27/2015 16:00:00,204.9
10/28/2015 16:00:00,202.65
10/29/2015 16:00:00,184.2
10/30/2015 16:00:00,180.9
11/2/2015 16:00:00,193.95
11/3/2015 16:00:00,195.75
11/4/2015 16:00:00,196.05
11/5/2015 16:00:00,187.65
11/6/2015 16:00:00,206.55
11/9/2015 16:00:00,231.9
