Date,Close
8/10/2015 16:00:00,14.6
8/11/2015 16:00:00,13.7
8/12/2015 16:00:00,12.8
8/13/2015 16:00:00,11.7
8/14/2015 16:00:00,11.7
8/17/2015 16:00:00,17
8/18/2015 16:00:00,16
8/19/2015 16:00:00,15.4
8/20/2015 16:00:00,13.9
8/21/2015 16:00:00,13.7
8/24/2015 16:00:00,12.7
8/25/2015 16:00:00,12.8
8/26/2015 16:00:00,13.3
8/27/2015 16:00:00,14
8/28/2015 16:00:00,14.2
8/31/2015 16:00:00,13.7
9/1/2015 16:00:00,13.6
9/2/2015 16:00:00,13.7
9/3/2015 16:00:00,13.4
9/4/2015 16:00:00,13.9
9/8/2015 16:00:00,13.7
9/9/2015 16:00:00,13.4
9/10/2015 16:00:00,13.6
9/11/2015 16:00:00,13.6
9/14/2015 16:00:00,14.1
9/15/2015 16:00:00,14.5
9/16/2015 16:00:00,15.2
9/17/2015 16:00:00,15
9/18/2015 16:00:00,14.1
9/21/2015 16:00:00,13.9
9/22/2015 16:00:00,13.3
9/23/2015 16:00:00,13.5
9/24/2015 16:00:00,13.3
9/25/2015 16:00:00,13
9/28/2015 16:00:00,12.2
9/29/2015 16:00:00,11.6
9/30/2015 16:00:00,12.1
10/1/2015 16:00:00,11.8
10/2/2015 16:00:00,12.4
10/5/2015 16:00:00,12
10/6/2015 16:00:00,12.1
10/7/2015 16:00:00,12.2
10/8/2015 16:00:00,12.2
10/9/2015 16:00:00,12.7
10/12/2015 16:00:00,12.4
10/13/2015 16:00:00,12.6
10/14/2015 16:00:00,12.3
10/15/2015 16:00:00,12.6
10/16/2015 16:00:00,12.4
10/19/2015 16:00:00,12
10/20/2015 16:00:00,12.4
10/21/2015 16:00:00,12.2
10/22/2015 16:00:00,11.9
10/23/2015 16:00:00,12
10/26/2015 16:00:00,12.1
10/27/2015 16:00:00,11.8
10/28/2015 16:00:00,12.1
10/29/2015 16:00:00,11.7
10/30/2015 16:00:00,11.6
11/2/2015 16:00:00,12.2
11/3/2015 16:00:00,12.3
11/4/2015 16:00:00,12.7
11/5/2015 16:00:00,12.4
11/6/2015 16:00:00,12.3
11/9/2015 16:00:00,12.4
11/10/2015 16:00:00,12.8
11/11/2015 16:00:00,12.4
11/12/2015 16:00:00,12
11/13/2015 16:00:00,11.6
11/16/2015 16:00:00,11.6
11/17/2015 16:00:00,11.4
11/18/2015 16:00:00,11.4
11/19/2015 16:00:00,11.6
11/20/2015 16:00:00,11.6
11/23/2015 16:00:00,11.6
11/24/2015 16:00:00,11.5
11/25/2015 16:00:00,12
11/27/2015 16:00:00,11.8
11/30/2015 16:00:00,11.9
12/1/2015 16:00:00,11.8
12/2/2015 16:00:00,11.8
12/3/2015 16:00:00,11.8
12/4/2015 16:00:00,11.5
12/7/2015 16:00:00,11.2
12/8/2015 16:00:00,11.5
12/9/2015 16:00:00,11.1
12/10/2015 16:00:00,11.3
12/11/2015 16:00:00,10.9
12/14/2015 16:00:00,9.8
12/15/2015 16:00:00,9.5
12/16/2015 16:00:00,10.2
12/17/2015 16:00:00,10.9
12/18/2015 16:00:00,10.3
12/21/2015 16:00:00,12.6
12/22/2015 16:00:00,11.9
12/23/2015 16:00:00,12.7
12/24/2015 16:00:00,12.6
12/28/2015 16:00:00,12.3
12/29/2015 16:00:00,12.6
12/30/2015 16:00:00,12.9
12/31/2015 16:00:00,12.6
1/4/2016 16:00:00,12.6
1/5/2016 16:00:00,11.7
1/6/2016 16:00:00,11.3
1/7/2016 16:00:00,10.8
1/8/2016 16:00:00,10.6
1/11/2016 16:00:00,9.98
1/12/2016 16:00:00,10.5
1/13/2016 16:00:00,10
1/14/2016 16:00:00,10.1
1/15/2016 16:00:00,9.9
1/19/2016 16:00:00,10.1
1/20/2016 16:00:00,10.1
1/21/2016 16:00:00,10.1
1/22/2016 16:00:00,10.1
1/25/2016 16:00:00,10.2
1/26/2016 16:00:00,10.2
1/27/2016 16:00:00,10.2
1/28/2016 16:00:00,9.8
1/29/2016 16:00:00,10.1
2/1/2016 16:00:00,9.9
2/2/2016 16:00:00,9.88
2/3/2016 16:00:00,9.68
2/4/2016 16:00:00,10
2/5/2016 16:00:00,9.5
2/8/2016 16:00:00,9.51
2/9/2016 16:00:00,8.79
2/10/2016 16:00:00,8.7
2/11/2016 16:00:00,8.4
2/12/2016 16:00:00,8.78
2/16/2016 16:00:00,9.16
2/17/2016 16:00:00,9.49
2/18/2016 16:00:00,9.42
2/19/2016 16:00:00,9.6
2/22/2016 16:00:00,9.99
2/23/2016 16:00:00,9.42
2/24/2016 16:00:00,9.8
2/25/2016 16:00:00,9.96
2/26/2016 16:00:00,9.54
2/29/2016 16:00:00,9.8
3/1/2016 16:00:00,9.9
3/2/2016 16:00:00,10.2
3/3/2016 16:00:00,10.2
3/4/2016 16:00:00,10
3/7/2016 16:00:00,10.2
3/8/2016 16:00:00,9.9
3/9/2016 16:00:00,10
3/10/2016 16:00:00,10
3/11/2016 16:00:00,10.5
3/14/2016 16:00:00,11.9
3/15/2016 16:00:00,10.5
3/16/2016 16:00:00,9.5
3/17/2016 16:00:00,9
3/18/2016 16:00:00,9.27
3/21/2016 16:00:00,9.4
3/22/2016 16:00:00,9.8
3/23/2016 16:00:00,9.5
3/24/2016 16:00:00,9.5
3/28/2016 16:00:00,9.3
3/29/2016 16:00:00,9.1
3/30/2016 16:00:00,9.4
3/31/2016 16:00:00,9.2
4/1/2016 16:00:00,9.5
4/4/2016 16:00:00,9.5
4/5/2016 16:00:00,9.7
4/6/2016 16:00:00,10.4
4/7/2016 16:00:00,10.6
4/8/2016 16:00:00,10.3
4/11/2016 16:00:00,9.6
4/12/2016 16:00:00,9.8
4/13/2016 16:00:00,9.73
4/14/2016 16:00:00,10.3
4/15/2016 16:00:00,9.7
4/18/2016 16:00:00,10.1
4/19/2016 16:00:00,10.2
4/20/2016 16:00:00,10
4/21/2016 16:00:00,10.1
4/22/2016 16:00:00,10
4/25/2016 16:00:00,9.9
4/26/2016 16:00:00,9.85
4/27/2016 16:00:00,9.65
4/28/2016 16:00:00,9.65
4/29/2016 16:00:00,9.3
5/2/2016 16:00:00,9.21
5/3/2016 16:00:00,9.3
5/4/2016 16:00:00,8.9
5/5/2016 16:00:00,9.2
5/6/2016 16:00:00,9.17
5/9/2016 16:00:00,9.11
5/10/2016 16:00:00,9
5/11/2016 16:00:00,8.7
5/12/2016 16:00:00,8.4
5/13/2016 16:00:00,8.9
5/16/2016 16:00:00,8.8
5/17/2016 16:00:00,8.65
5/18/2016 16:00:00,8.8
5/19/2016 16:00:00,8.7
5/20/2016 16:00:00,8.8
5/23/2016 16:00:00,8.8
5/24/2016 16:00:00,8.81
5/25/2016 16:00:00,9.18
5/26/2016 16:00:00,9.2
5/27/2016 16:00:00,9.4
5/31/2016 16:00:00,9.56
6/1/2016 16:00:00,10.9
6/2/2016 16:00:00,10.4
6/3/2016 16:00:00,10.4
6/6/2016 16:00:00,10.8
6/7/2016 16:00:00,10.5
6/8/2016 16:00:00,10.7
6/9/2016 16:00:00,10.6
6/10/2016 16:00:00,10.3
6/13/2016 16:00:00,10.2
6/14/2016 16:00:00,9.71
6/15/2016 16:00:00,9.75
6/16/2016 16:00:00,9.4
6/17/2016 16:00:00,10.2
6/20/2016 16:00:00,10.1
6/21/2016 16:00:00,9.8
6/22/2016 16:00:00,9.9
6/23/2016 16:00:00,9.8
6/24/2016 16:00:00,9.52
6/27/2016 16:00:00,9.2
6/28/2016 16:00:00,9.4
6/29/2016 16:00:00,9.42
6/30/2016 16:00:00,9.61
7/1/2016 16:00:00,9.4
7/5/2016 16:00:00,9.35
7/6/2016 16:00:00,9.4
7/7/2016 16:00:00,9.3
7/8/2016 16:00:00,9.47
7/11/2016 16:00:00,9.5
7/12/2016 16:00:00,9.54
7/13/2016 16:00:00,9.6
7/14/2016 16:00:00,9.5
7/15/2016 16:00:00,9.41
7/18/2016 16:00:00,9.25
7/19/2016 16:00:00,9.63
7/20/2016 16:00:00,9.51
7/21/2016 16:00:00,10.5
7/22/2016 16:00:00,10.2
7/25/2016 16:00:00,9.87
7/26/2016 16:00:00,10
7/27/2016 16:00:00,10
7/28/2016 16:00:00,10.1
7/29/2016 16:00:00,10
8/1/2016 16:00:00,9.88
8/2/2016 16:00:00,9.7
8/3/2016 16:00:00,9.85
8/4/2016 16:00:00,9.6
8/5/2016 16:00:00,9.9
8/8/2016 16:00:00,10
8/9/2016 16:00:00,9.6
8/10/2016 16:00:00,9.21
8/11/2016 16:00:00,9.18
8/12/2016 16:00:00,9.85
8/15/2016 16:00:00,9.95
8/16/2016 16:00:00,9.8
8/17/2016 16:00:00,9.8
8/18/2016 16:00:00,10.1
8/19/2016 16:00:00,10.05
8/22/2016 16:00:00,10.1
8/23/2016 16:00:00,10
8/24/2016 16:00:00,9.9
8/25/2016 16:00:00,9.7
8/26/2016 16:00:00,9.7
8/29/2016 16:00:00,9.65
8/30/2016 16:00:00,9.52
8/31/2016 16:00:00,9.3
9/1/2016 16:00:00,9.1
9/2/2016 16:00:00,9.04
9/6/2016 16:00:00,8.7
9/7/2016 16:00:00,8.8
9/8/2016 16:00:00,9.01
9/9/2016 16:00:00,8.8
9/12/2016 16:00:00,8.9
9/13/2016 16:00:00,8.62
9/14/2016 16:00:00,8.44
9/15/2016 16:00:00,8.7
9/16/2016 16:00:00,8.34
9/19/2016 16:00:00,8.5
9/20/2016 16:00:00,8.7
9/21/2016 16:00:00,8.71
9/22/2016 16:00:00,8.82
9/23/2016 16:00:00,9
9/26/2016 16:00:00,8.85
9/27/2016 16:00:00,8.98
9/28/2016 16:00:00,8.8
9/29/2016 16:00:00,8.9
9/30/2016 16:00:00,8.9
10/3/2016 16:00:00,8.7
10/4/2016 16:00:00,8.6
10/5/2016 16:00:00,8.68
10/6/2016 16:00:00,8.6
10/7/2016 16:00:00,8.58
10/10/2016 16:00:00,8.4
10/11/2016 16:00:00,8.4
10/12/2016 16:00:00,8.3
10/13/2016 16:00:00,8.3
10/14/2016 16:00:00,8.3
10/17/2016 16:00:00,7.86
10/18/2016 16:00:00,7.5
10/19/2016 16:00:00,7.4
10/20/2016 16:00:00,7.4
10/21/2016 16:00:00,7.31
10/24/2016 16:00:00,7.5
10/25/2016 16:00:00,7.28
10/26/2016 16:00:00,7.15
10/27/2016 16:00:00,6.89
10/28/2016 16:00:00,6.63
10/31/2016 16:00:00,6.05
11/1/2016 16:00:00,6.2
11/2/2016 16:00:00,6.2
11/3/2016 16:00:00,6.25
11/4/2016 16:00:00,6.1
11/7/2016 16:00:00,5.7
11/8/2016 16:00:00,6.06
11/9/2016 16:00:00,6.08
11/10/2016 16:00:00,6.24
11/11/2016 16:00:00,6.3
11/14/2016 16:00:00,6.6
11/15/2016 16:00:00,6.52
11/16/2016 16:00:00,6.67
11/17/2016 16:00:00,6.6
11/18/2016 16:00:00,6.29
11/21/2016 16:00:00,6.41
11/22/2016 16:00:00,6.33
11/23/2016 16:00:00,6.35
11/25/2016 16:00:00,6.3
11/28/2016 16:00:00,6.27
11/29/2016 16:00:00,6.53
11/30/2016 16:00:00,6.22
12/1/2016 16:00:00,6.1
12/2/2016 16:00:00,6.2
12/5/2016 16:00:00,6.14
12/6/2016 16:00:00,6.1
12/7/2016 16:00:00,6.15
12/8/2016 16:00:00,6.12
12/9/2016 16:00:00,6.28
12/12/2016 16:00:00,5.82
12/13/2016 16:00:00,5.75
12/14/2016 16:00:00,5.95
12/15/2016 16:00:00,5.9
12/16/2016 16:00:00,5.7
12/19/2016 16:00:00,5.42
12/20/2016 16:00:00,5.5
12/21/2016 16:00:00,5.75
12/22/2016 16:00:00,5.8
12/23/2016 16:00:00,6.02
12/27/2016 16:00:00,6.1
12/28/2016 16:00:00,6.06
12/29/2016 16:00:00,5.65
12/30/2016 16:00:00,5.4
1/3/2017 16:00:00,6.03
1/4/2017 16:00:00,7.11
1/5/2017 16:00:00,6.8
1/6/2017 16:00:00,6.5
1/9/2017 16:00:00,6.6
1/10/2017 16:00:00,6.3
1/11/2017 16:00:00,6.37
1/12/2017 16:00:00,6.2
1/13/2017 16:00:00,6.15
1/17/2017 16:00:00,6.5
1/18/2017 16:00:00,6.5
1/19/2017 16:00:00,6.7
1/20/2017 16:00:00,6.8
1/23/2017 16:00:00,6.5
1/24/2017 16:00:00,6.5
1/25/2017 16:00:00,6.4
1/26/2017 16:00:00,6.59
1/27/2017 16:00:00,6.48
1/30/2017 16:00:00,6.1
1/31/2017 16:00:00,6.2
2/1/2017 16:00:00,6.29
2/2/2017 16:00:00,6
2/3/2017 16:00:00,5.95
2/6/2017 16:00:00,6.1
2/7/2017 16:00:00,6
2/8/2017 16:00:00,6
2/9/2017 16:00:00,6.03
2/10/2017 16:00:00,6.41
2/13/2017 16:00:00,6.41
2/14/2017 16:00:00,7.26
2/15/2017 16:00:00,8.35
2/16/2017 16:00:00,7.88
2/17/2017 16:00:00,7.8
2/21/2017 16:00:00,7.6
2/22/2017 16:00:00,7.72
2/23/2017 16:00:00,8.13
2/24/2017 16:00:00,7.86
2/27/2017 16:00:00,8.21
2/28/2017 16:00:00,8.4
3/1/2017 16:00:00,8.62
3/2/2017 16:00:00,8.52
3/3/2017 16:00:00,8.5
3/6/2017 16:00:00,8.68
3/7/2017 16:00:00,9.25
3/8/2017 16:00:00,9.51
3/9/2017 16:00:00,9
3/10/2017 16:00:00,9.03
3/13/2017 16:00:00,8.94
3/14/2017 16:00:00,8.8
3/15/2017 16:00:00,8.62
3/16/2017 16:00:00,8.42
3/17/2017 16:00:00,8.8
3/20/2017 16:00:00,8.5
3/21/2017 16:00:00,8.4
3/22/2017 16:00:00,8.4
3/23/2017 16:00:00,7.15
3/24/2017 16:00:00,6.7
3/27/2017 16:00:00,6.47
3/28/2017 16:00:00,5.7
3/29/2017 16:00:00,6.2
3/30/2017 16:00:00,6.04
3/31/2017 16:00:00,5.9
4/3/2017 16:00:00,6.29
4/4/2017 16:00:00,6.22
4/5/2017 16:00:00,5.91
4/6/2017 16:00:00,5.8
4/7/2017 16:00:00,5.88
4/10/2017 16:00:00,6.07
4/11/2017 16:00:00,6.02
4/12/2017 16:00:00,5.97
4/13/2017 16:00:00,5.7
4/17/2017 16:00:00,5.96
4/18/2017 16:00:00,5.8
4/19/2017 16:00:00,5.82
4/20/2017 16:00:00,5.9
4/21/2017 16:00:00,5.8
4/24/2017 16:00:00,6.02
4/25/2017 16:00:00,5.9
4/26/2017 16:00:00,6
4/27/2017 16:00:00,6.02
4/28/2017 16:00:00,6.03
5/1/2017 16:00:00,6.04
5/2/2017 16:00:00,6.11
5/3/2017 16:00:00,6.08
5/4/2017 16:00:00,5.88
5/5/2017 16:00:00,5.84
5/8/2017 16:00:00,5.8
5/9/2017 16:00:00,5.8
5/10/2017 16:00:00,6.05
5/11/2017 16:00:00,5.97
5/12/2017 16:00:00,5.74
5/15/2017 16:00:00,6.07
5/16/2017 16:00:00,6.3
5/17/2017 16:00:00,6.2
5/18/2017 16:00:00,6.8
5/19/2017 16:00:00,7.25
5/22/2017 16:00:00,8.14
5/23/2017 16:00:00,8.33
5/24/2017 16:00:00,7.99
5/25/2017 16:00:00,7.85
5/26/2017 16:00:00,7.49
5/30/2017 16:00:00,7.2
5/31/2017 16:00:00,7.1
6/1/2017 16:00:00,7.35
6/2/2017 16:00:00,8.05
6/5/2017 16:00:00,7.5
6/6/2017 16:00:00,7.01
6/7/2017 16:00:00,7.39
6/8/2017 16:00:00,7.63
6/9/2017 16:00:00,7.52
6/12/2017 16:00:00,7.53
6/13/2017 16:00:00,7.31
6/14/2017 16:00:00,7.17
6/15/2017 16:00:00,7.28
6/16/2017 16:00:00,7.64
6/19/2017 16:00:00,7.4
6/20/2017 16:00:00,6.6
6/21/2017 16:00:00,7
6/22/2017 16:00:00,7.28
6/23/2017 16:00:00,12.5
6/26/2017 16:00:00,19.5
6/27/2017 16:00:00,20.9
6/28/2017 16:00:00,22.7
6/29/2017 16:00:00,21.4
6/30/2017 16:00:00,22.2
7/3/2017 16:00:00,22.2
7/5/2017 16:00:00,22.7
7/6/2017 16:00:00,24.3
7/7/2017 16:00:00,27.9
7/10/2017 16:00:00,31.5
7/11/2017 16:00:00,29.4
7/12/2017 16:00:00,28.9
7/13/2017 16:00:00,28.5
7/14/2017 16:00:00,26.6
7/17/2017 16:00:00,25
7/18/2017 16:00:00,23.4
7/19/2017 16:00:00,26.3
7/20/2017 16:00:00,25.2
7/21/2017 16:00:00,24.8
7/24/2017 16:00:00,25.7
7/25/2017 16:00:00,25
7/26/2017 16:00:00,24.5
7/27/2017 16:00:00,25.3
7/28/2017 16:00:00,25
7/31/2017 16:00:00,25.5
8/1/2017 16:00:00,25.2
8/2/2017 16:00:00,24
8/3/2017 16:00:00,23.9
8/4/2017 16:00:00,25.3
8/7/2017 16:00:00,26.7
8/8/2017 16:00:00,27.5
8/9/2017 16:00:00,28.5
8/10/2017 16:00:00,27.9
8/11/2017 16:00:00,29.1
8/14/2017 16:00:00,31
8/15/2017 16:00:00,30.4
8/16/2017 16:00:00,30.9
8/17/2017 16:00:00,30.3
8/18/2017 16:00:00,30.7
8/21/2017 16:00:00,33.4
8/22/2017 16:00:00,35.1
8/23/2017 16:00:00,35.1
8/24/2017 16:00:00,35
8/25/2017 16:00:00,38
8/28/2017 16:00:00,38.4
8/29/2017 16:00:00,33.7
8/30/2017 16:00:00,34
8/31/2017 16:00:00,34
9/1/2017 16:00:00,33.8
9/5/2017 16:00:00,33.2
9/6/2017 16:00:00,34.2
9/7/2017 16:00:00,39.9
9/8/2017 16:00:00,38
9/11/2017 16:00:00,37.2
9/12/2017 16:00:00,35
9/13/2017 16:00:00,34.9
9/14/2017 16:00:00,35
9/15/2017 16:00:00,35.5
9/18/2017 16:00:00,37.7
9/19/2017 16:00:00,38.4
9/20/2017 16:00:00,37.7
9/21/2017 16:00:00,37.15
9/22/2017 16:00:00,36
9/25/2017 16:00:00,35.6
9/26/2017 16:00:00,35.1
9/27/2017 16:00:00,36.3
9/28/2017 16:00:00,35.6
9/29/2017 16:00:00,36.5
10/2/2017 16:00:00,37.5
10/3/2017 16:00:00,37.3
10/4/2017 16:00:00,39.4
10/5/2017 16:00:00,39.5
10/6/2017 16:00:00,38.4
10/9/2017 16:00:00,38.1
10/10/2017 16:00:00,37.7
10/11/2017 16:00:00,37.8
10/12/2017 16:00:00,36.8
10/13/2017 16:00:00,36
10/16/2017 16:00:00,34.4
10/17/2017 16:00:00,30.5
10/18/2017 16:00:00,30.7
10/19/2017 16:00:00,31.7
10/20/2017 16:00:00,31.8
10/23/2017 16:00:00,29.6
10/24/2017 16:00:00,29.8
10/25/2017 16:00:00,28.5
10/26/2017 16:00:00,27.2
10/27/2017 16:00:00,29.8
10/30/2017 16:00:00,30.1
10/31/2017 16:00:00,29.7
11/1/2017 16:00:00,29.4
11/2/2017 16:00:00,30.6
11/3/2017 16:00:00,32.1
11/6/2017 16:00:00,29.4
11/7/2017 16:00:00,29.9
11/8/2017 16:00:00,28.5
11/9/2017 16:00:00,29.2
11/10/2017 16:00:00,30.2
11/13/2017 16:00:00,30.9
11/14/2017 16:00:00,29.7
11/15/2017 16:00:00,30.1
11/16/2017 16:00:00,30.6
11/17/2017 16:00:00,31.1
11/20/2017 16:00:00,30.9
11/21/2017 16:00:00,30
11/22/2017 16:00:00,30
11/24/2017 13:00:00,30.4
11/27/2017 16:00:00,29.9
11/28/2017 16:00:00,30
11/29/2017 16:00:00,29.9
11/30/2017 16:00:00,29.4
12/1/2017 16:00:00,29.5
12/4/2017 16:00:00,28.3
12/5/2017 16:00:00,27
12/6/2017 16:00:00,26.4
12/7/2017 16:00:00,29.3
12/8/2017 16:00:00,29.4
12/11/2017 16:00:00,30
12/12/2017 16:00:00,29.7
12/13/2017 16:00:00,29.5
12/14/2017 16:00:00,29.3
12/15/2017 16:00:00,29.4
12/18/2017 16:00:00,29.6
12/19/2017 16:00:00,29.5
12/20/2017 16:00:00,29.2
12/21/2017 16:00:00,29.5
12/22/2017 16:00:00,30
12/26/2017 16:00:00,30
12/27/2017 16:00:00,29.1
12/28/2017 16:00:00,28.7
12/29/2017 16:00:00,27.9
1/2/2018 16:00:00,27.4
1/3/2018 16:00:00,28.6
1/4/2018 16:00:00,28.6
1/5/2018 16:00:00,28.1
1/8/2018 16:00:00,27.4
1/9/2018 16:00:00,28.3
1/10/2018 16:00:00,28
1/11/2018 16:00:00,27.7
1/12/2018 16:00:00,31
1/16/2018 16:00:00,28.4
1/17/2018 16:00:00,28.2
1/18/2018 16:00:00,27.7
1/19/2018 16:00:00,29.3
1/22/2018 16:00:00,29.7
1/23/2018 16:00:00,30.7
1/24/2018 16:00:00,29.7
1/25/2018 16:00:00,29.9
1/26/2018 16:00:00,30.2
1/29/2018 16:00:00,30.3
1/30/2018 16:00:00,30.2
1/31/2018 16:00:00,32.3
2/1/2018 16:00:00,30.8
2/2/2018 16:00:00,29.9
2/5/2018 16:00:00,29.5
2/6/2018 16:00:00,30.6
2/7/2018 16:00:00,30.3
2/8/2018 16:00:00,30.5
2/9/2018 16:00:00,30.5
2/12/2018 16:00:00,29.7
2/13/2018 16:00:00,29.6
2/14/2018 16:00:00,31
2/15/2018 16:00:00,30
2/16/2018 16:00:00,30
2/20/2018 16:00:00,29.1
2/21/2018 16:00:00,29.4
2/22/2018 16:00:00,28.6
2/23/2018 16:00:00,28.7
2/26/2018 16:00:00,29.3
2/27/2018 16:00:00,28.7
2/28/2018 16:00:00,28.6
3/1/2018 16:00:00,28.6
3/2/2018 16:00:00,28.7
3/5/2018 16:00:00,28.4
3/6/2018 16:00:00,27.9
3/7/2018 16:00:00,28.9
3/8/2018 16:00:00,29.8
3/9/2018 16:00:00,29.8
3/12/2018 16:00:00,30.6
3/13/2018 16:00:00,29.3
3/14/2018 16:00:00,28.5
3/15/2018 16:00:00,27.2
3/16/2018 16:00:00,27.7
3/19/2018 16:00:00,29.1
3/20/2018 16:00:00,29.1
3/21/2018 16:00:00,30
3/22/2018 16:00:00,29.3
3/23/2018 16:00:00,29.2
3/26/2018 16:00:00,29.6
3/27/2018 16:00:00,29.2
3/28/2018 16:00:00,28.3
3/29/2018 16:00:00,29
4/2/2018 16:00:00,28.4
4/3/2018 16:00:00,26.1
4/4/2018 16:00:00,26.3
4/5/2018 16:00:00,23.6
4/6/2018 16:00:00,23
4/9/2018 16:00:00,25
4/10/2018 16:00:00,24.3
4/11/2018 16:00:00,26.3
4/12/2018 16:00:00,28.2
4/13/2018 16:00:00,27.8
4/16/2018 16:00:00,28
4/17/2018 16:00:00,27.7
4/18/2018 16:00:00,27.6
4/19/2018 16:00:00,26.5
4/20/2018 16:00:00,25.9
4/23/2018 16:00:00,25.5
4/24/2018 16:00:00,25.8
4/25/2018 16:00:00,26.1
4/26/2018 16:00:00,25.9
4/27/2018 16:00:00,25.2
4/30/2018 16:00:00,23.8
5/1/2018 16:00:00,24.3
5/2/2018 16:00:00,24.2
5/3/2018 16:00:00,23.2
5/4/2018 16:00:00,24.6
5/7/2018 16:00:00,24.7
5/8/2018 16:00:00,22.25
5/9/2018 16:00:00,23.35
5/10/2018 16:00:00,22.2
5/11/2018 16:00:00,21.7
5/14/2018 16:00:00,22.2
5/15/2018 16:00:00,21.9
5/16/2018 16:00:00,21.8
5/17/2018 16:00:00,21.3
5/18/2018 16:00:00,21.6
5/21/2018 16:00:00,21.6
5/22/2018 16:00:00,23.4
5/23/2018 16:00:00,23.5
5/24/2018 16:00:00,22.8
5/25/2018 16:00:00,22.2
5/29/2018 16:00:00,21.8
5/30/2018 16:00:00,22.6
5/31/2018 16:00:00,22.1
6/1/2018 16:00:00,22.4
6/4/2018 16:00:00,22.4
6/5/2018 16:00:00,21.9
6/6/2018 16:00:00,22.6
6/7/2018 16:00:00,22.2
6/8/2018 16:00:00,22.7
6/11/2018 16:00:00,22.4
6/12/2018 16:00:00,22.1
6/13/2018 16:00:00,21.8
6/14/2018 16:00:00,22
6/15/2018 16:00:00,22.1
6/18/2018 16:00:00,22.7
