Date,Close
1/29/2018 16:00:00,72.67
1/30/2018 16:00:00,72.93
1/31/2018 16:00:00,72.68
2/1/2018 16:00:00,72.19
2/2/2018 16:00:00,70.92
2/5/2018 16:00:00,69
2/6/2018 16:00:00,69.66
2/7/2018 16:00:00,69.65
2/8/2018 16:00:00,67.69
2/9/2018 16:00:00,67.48
2/12/2018 16:00:00,68.44
2/13/2018 16:00:00,69.25
2/14/2018 16:00:00,71.45
2/15/2018 16:00:00,73.36
2/16/2018 16:00:00,73.28
2/20/2018 16:00:00,73.72
2/21/2018 16:00:00,72.81
2/22/2018 16:00:00,73.25
2/23/2018 16:00:00,74.82
2/26/2018 16:00:00,75.28
2/27/2018 16:00:00,74.72
2/28/2018 16:00:00,73.76
3/1/2018 16:00:00,73.89
3/2/2018 16:00:00,75.3
3/5/2018 16:00:00,77.22
3/6/2018 16:00:00,78.07
3/7/2018 16:00:00,79.63
3/8/2018 16:00:00,80.3
3/9/2018 16:00:00,80.72
3/12/2018 16:00:00,80.4
3/13/2018 16:00:00,79.48
3/14/2018 16:00:00,79.69
3/15/2018 16:00:00,80.17
3/16/2018 16:00:00,80.38
3/19/2018 16:00:00,79.21
3/20/2018 16:00:00,79.64
3/21/2018 16:00:00,80.1
3/22/2018 16:00:00,78.92
3/23/2018 16:00:00,77.56
3/26/2018 16:00:00,79.85
3/27/2018 16:00:00,78.79
3/28/2018 16:00:00,77.04
3/29/2018 16:00:00,78.01
4/2/2018 16:00:00,76.71
4/3/2018 16:00:00,77.55
4/4/2018 16:00:00,77.94
4/5/2018 16:00:00,78.74
4/6/2018 16:00:00,76.94
4/9/2018 16:00:00,77.92
4/10/2018 16:00:00,79.92
4/11/2018 16:00:00,79.64
4/12/2018 16:00:00,81.41
4/13/2018 16:00:00,80.45
4/16/2018 16:00:00,81.43
4/17/2018 16:00:00,83.12
4/18/2018 16:00:00,83.56
4/19/2018 16:00:00,84.92
4/20/2018 16:00:00,84.05
4/23/2018 16:00:00,84.96
4/24/2018 16:00:00,83.2
4/25/2018 16:00:00,82.15
4/26/2018 16:00:00,82.73
4/27/2018 16:00:00,83.03
4/30/2018 16:00:00,82.35
5/1/2018 16:00:00,82.83
5/2/2018 16:00:00,83.51
5/3/2018 16:00:00,83.86
5/4/2018 16:00:00,85.08
5/7/2018 16:00:00,86.51
5/8/2018 16:00:00,86.79
5/9/2018 16:00:00,87.18
5/10/2018 16:00:00,87.62
5/11/2018 16:00:00,88.05
5/14/2018 16:00:00,86.35
5/15/2018 16:00:00,84.65
5/16/2018 16:00:00,84.4
5/17/2018 16:00:00,84.18
5/18/2018 16:00:00,84.15
5/21/2018 16:00:00,84.79
5/22/2018 16:00:00,84.79
5/23/2018 16:00:00,85.36
5/24/2018 16:00:00,85.84
5/25/2018 16:00:00,85.67
5/29/2018 16:00:00,84.97
5/30/2018 16:00:00,86.01
5/31/2018 16:00:00,86.24
6/1/2018 16:00:00,87.05
6/4/2018 16:00:00,88.16
6/5/2018 16:00:00,88.29
6/6/2018 16:00:00,89.24
6/7/2018 16:00:00,86.46
